,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
1,Eucalyptus,-4.5224921,39.1836801,1,27.60000038,8.800000191,64.59999847,159.8000031,34.59999847,20.89999962,13.69999981,28.60000038,29.0,29.5,25.60000038,1116,235,24,66.90000153,529,128,154,191,34,0.16611631,142.69472,0.70507216,10.077397
2,Eucalyptus,-4.5224869,39.1836769,1,27.60000038,8.800000191,64.59999847,159.8000031,34.59999847,20.89999962,13.69999981,28.60000038,29.0,29.5,25.60000038,1116,235,24,66.90000153,529,128,154,191,34,0.16611631,142.69472,0.70507216,10.077397
3,Eucalyptus,-4.5224796,39.1836572,1,27.60000038,8.800000191,64.59999847,159.8000031,34.59999847,20.89999962,13.69999981,28.60000038,29.0,29.5,25.60000038,1116,235,24,66.90000153,529,128,154,191,34,0.16611631,142.69472,0.70507216,10.077397
4,Eucalyptus,-4.4722812,39.1899285,1,27.20000076,8.899999619,65.19999695,160.1000061,34.20000076,20.5,13.69999981,28.20000076,28.60000038,29.0,25.10000038,1163,237,26,67.80000305,559,137,166,190,96,0.9501774,176.26205,0.69819516,5.485536
7,Eucalyptus,-4.2955415,39.4398358,1,26.20000076,7.800000191,64.30000305,150.6000061,32.40000153,20.29999924,12.10000038,25.79999924,27.39999962,27.89999962,24.20000076,1224,262,19,68.30000305,580,131,132,227,189,2.2646062,263.89554,0.72409874,3.9234524
11,Eucalyptus,-4.076513,39.4119863,1,26.0,8.699999809,65.19999695,150.1999969,32.90000153,19.60000038,13.30000019,27.10000038,27.89999962,27.70000076,24.10000038,929,167,24,52.90000153,369,124,124,170,240,0.4275487,358.96274,0.71088505,5.5910425
20,Eucalyptus,-3.9996672,39.3985723,1,26.39999962,8.800000191,66.19999695,149.8999939,33.29999924,20.0,13.30000019,27.70000076,28.20000076,28.10000038,24.5,861,149,23,50.79999924,338,121,212,157,168,0.5334674,64.0823,0.7049238,8.043851
70,Eucalyptus,-3.9666074,39.7319136,1,27.39999962,7.800000191,64.69999695,141.6000061,33.70000076,21.70000076,12.0,27.20000076,28.89999962,29.10000038,25.60000038,1133,265,20,72.59999847,553,126,288,191,22,0.26351038,42.490192,0.7072417,6.0750294
71,Eucalyptus,-3.9487089,39.6849979,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
72,Eucalyptus,-3.9486934,39.6850327,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
73,Eucalyptus,-3.9486932,39.6850305,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
74,Eucalyptus,-3.9486875,39.6850394,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
75,Eucalyptus,-3.9486673,39.6850066,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
76,Eucalyptus,-3.9486549,39.6851207,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
77,Eucalyptus,-3.9486506,39.6851133,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
78,Eucalyptus,-3.94859,39.6850428,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
79,Eucalyptus,-3.9485897,39.6850444,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
80,Eucalyptus,-3.9485779,39.6850637,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
81,Eucalyptus,-3.9485572,39.6850968,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
82,Eucalyptus,-3.9485566,39.6850973,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
84,Eucalyptus,-3.948475,39.6853944,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
85,Eucalyptus,-3.9484617,39.6860087,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
86,Eucalyptus,-3.9484573,39.685332,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
87,Eucalyptus,-3.9484523,39.6860231,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
88,Eucalyptus,-3.9484496,39.6860146,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
89,Eucalyptus,-3.9484476,39.686013,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
90,Eucalyptus,-3.9484452,39.6860198,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
91,Eucalyptus,-3.9484437,39.6860124,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
92,Eucalyptus,-3.9484404,39.6860186,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
93,Eucalyptus,-3.9483943,39.6854218,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
94,Eucalyptus,-3.9483914,39.6849202,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
95,Eucalyptus,-3.948383,39.6854604,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
96,Eucalyptus,-3.9483827,39.6854329,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
97,Eucalyptus,-3.94838,39.685449,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
98,Eucalyptus,-3.9483763,39.6849406,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
99,Eucalyptus,-3.9483632,39.6855206,1,27.39999962,8.0,64.40000153,146.5,34.0,21.60000038,12.39999962,27.20000076,29.0,29.20000076,25.60000038,1207,280,21,72.5,589,130,307,213,20,0.6317262,109.40131,0.7000329,5.6060977
495,Eucalyptus,-1.6351083,37.4444828,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
496,Eucalyptus,-1.6349636,37.444869,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
497,Eucalyptus,-1.6349418,37.4449807,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
498,Eucalyptus,-1.6349141,37.4447623,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
499,Eucalyptus,-1.6349134,37.4445931,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
500,Eucalyptus,-1.634882,37.4444498,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
501,Eucalyptus,-1.6348803,37.4446784,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
502,Eucalyptus,-1.6348749,37.4446663,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
503,Eucalyptus,-1.6348716,37.444557,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
504,Eucalyptus,-1.6348674,37.4448742,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
505,Eucalyptus,-1.634855,37.4446668,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
506,Eucalyptus,-1.634842,37.444479,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
507,Eucalyptus,-1.6348389,37.4445319,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
508,Eucalyptus,-1.6348143,37.444863,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
509,Eucalyptus,-1.6348133,37.4444141,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
510,Eucalyptus,-1.634799,37.4444028,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
511,Eucalyptus,-1.6347979,37.4449608,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
512,Eucalyptus,-1.6347696,37.4446904,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
513,Eucalyptus,-1.6347439,37.444341,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
514,Eucalyptus,-1.6347426,37.4449191,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
515,Eucalyptus,-1.6347393,37.4445448,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
516,Eucalyptus,-1.634735,37.4445147,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
517,Eucalyptus,-1.6347259,37.445051,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
518,Eucalyptus,-1.6347256,37.4447397,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
519,Eucalyptus,-1.6347247,37.4445551,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
520,Eucalyptus,-1.6346837,37.444725,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
521,Eucalyptus,-1.6346667,37.444496,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
522,Eucalyptus,-1.6346666,37.4446036,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
523,Eucalyptus,-1.6346573,37.444854,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
524,Eucalyptus,-1.634581,37.4446486,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
525,Eucalyptus,-1.6345484,37.4446068,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
526,Eucalyptus,-1.6345225,37.444575,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
527,Eucalyptus,-1.6345211,37.4447203,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
528,Eucalyptus,-1.6345139,37.444564,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
529,Eucalyptus,-1.6345059,37.4446974,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
530,Eucalyptus,-1.6344953,37.4449624,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
531,Eucalyptus,-1.6344791,37.4447176,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
532,Eucalyptus,-1.6344772,37.4448241,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
533,Eucalyptus,-1.6344323,37.4444475,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
534,Eucalyptus,-1.6343986,37.4446166,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
535,Eucalyptus,-1.6343755,37.4445614,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
536,Eucalyptus,-1.6343743,37.4445525,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
537,Eucalyptus,-1.6343699,37.4445271,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
538,Eucalyptus,-1.6343569,37.444916,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
539,Eucalyptus,-1.6343556,37.4445861,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
540,Eucalyptus,-1.6343221,37.4445334,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
541,Eucalyptus,-1.6343001,37.444459,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
542,Eucalyptus,-1.6342532,37.4442272,1,19.10000038,9.899999619,69.40000153,131.5,26.60000038,12.30000019,14.30000019,20.10000038,17.10000038,20.5,17.20000076,1279,290,6,94.40000153,550,20,531,25,1861,2.7417421,320.91046,0.7399414,3.7320168
580,Eucalyptus,-1.481092,37.3152456,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
581,Eucalyptus,-1.4808494,37.3153339,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
582,Eucalyptus,-1.4808006,37.3153743,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
583,Eucalyptus,-1.4807936,37.314601,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
584,Eucalyptus,-1.4806994,37.3143584,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
585,Eucalyptus,-1.4806966,37.3153556,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
587,Eucalyptus,-1.4806183,37.3144831,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
590,Eucalyptus,-1.4804408,37.3153667,1,19.39999962,10.10000038,70.30000305,127.0,27.0,12.60000038,14.39999962,20.29999924,17.5,20.70000076,17.60000038,1174,277,6,96.30000305,519,21,495,25,1844,3.6305676,86.81343,0.67583513,4.1437926
672,Eucalyptus,-1.1538508,34.4448296,1,22.39999962,11.30000019,81.59999847,51.59999847,29.5,15.60000038,13.89999962,22.5,21.5,23.0,21.70000076,1558,257,53,45.59999847,633,204,396,204,1452,1.1079732,311.7857,0.7206261,4.638717
674,Eucalyptus,-1.1537783,34.4447867,1,22.39999962,11.30000019,81.59999847,51.59999847,29.5,15.60000038,13.89999962,22.5,21.5,23.0,21.70000076,1558,257,53,45.59999847,633,204,396,204,1452,1.1079732,311.7857,0.7206261,4.638717
675,Eucalyptus,-1.153778,34.4448317,1,22.39999962,11.30000019,81.59999847,51.59999847,29.5,15.60000038,13.89999962,22.5,21.5,23.0,21.70000076,1558,257,53,45.59999847,633,204,396,204,1452,1.1079732,311.7857,0.7206261,4.638717
677,Eucalyptus,-1.1537286,34.4445474,1,22.39999962,11.30000019,81.59999847,51.59999847,29.5,15.60000038,13.89999962,22.5,21.5,23.0,21.70000076,1558,257,53,45.59999847,633,204,396,204,1452,1.1079732,311.7857,0.7206261,4.638717
680,Eucalyptus,-1.1536153,34.4450084,1,22.39999962,11.30000019,81.59999847,51.59999847,29.5,15.60000038,13.89999962,22.5,21.5,23.0,21.70000076,1558,257,53,45.59999847,633,204,396,204,1452,1.1079732,311.7857,0.7206261,4.638717
793,Eucalyptus,-1.0230467,36.9328391,1,20.70000076,11.19999981,74.80000305,109.6999969,28.89999962,13.89999962,15.0,21.79999924,19.0,21.79999924,19.10000038,1221,298,24,83.19999695,622,79,483,97,1635,0.8849798,106.32127,0.6974408,6.116248
799,Eucalyptus,-1.0227911,36.9332063,1,20.70000076,11.19999981,74.80000305,109.6999969,28.89999962,13.89999962,15.0,21.79999924,19.0,21.79999924,19.10000038,1221,298,24,83.19999695,622,79,483,97,1635,0.8849798,106.32127,0.6974408,6.116248
800,Eucalyptus,-0.9907114,34.4992433,1,22.20000076,11.30000019,80.90000153,53.79999924,29.39999962,15.39999962,14.0,22.29999924,21.29999924,22.89999962,21.5,1559,248,60,42.79999924,620,236,364,236,1436,1.746441,33.23505,0.71117234,4.1834846
803,Eucalyptus,-0.9906344,34.4989184,1,22.20000076,11.30000019,80.90000153,53.79999924,29.39999962,15.39999962,14.0,22.29999924,21.29999924,22.89999962,21.5,1559,248,60,42.79999924,620,236,364,236,1436,1.746441,33.23505,0.71117234,4.1834846
804,Eucalyptus,-0.9905826,34.4990149,1,22.20000076,11.30000019,80.90000153,53.79999924,29.39999962,15.39999962,14.0,22.29999924,21.29999924,22.89999962,21.5,1559,248,60,42.79999924,620,236,364,236,1436,1.746441,33.23505,0.71117234,4.1834846
806,Eucalyptus,-0.9905462,34.4993507,1,22.20000076,11.30000019,80.90000153,53.79999924,29.39999962,15.39999962,14.0,22.29999924,21.29999924,22.89999962,21.5,1559,248,60,42.79999924,620,236,364,236,1436,1.746441,33.23505,0.71117234,4.1834846
807,Eucalyptus,-0.9905278,34.4993355,1,22.20000076,11.30000019,80.90000153,53.79999924,29.39999962,15.39999962,14.0,22.29999924,21.29999924,22.89999962,21.5,1559,248,60,42.79999924,620,236,364,236,1436,1.746441,33.23505,0.71117234,4.1834846
808,Eucalyptus,-0.9905085,34.4990399,1,22.20000076,11.30000019,80.90000153,53.79999924,29.39999962,15.39999962,14.0,22.29999924,21.29999924,22.89999962,21.5,1559,248,60,42.79999924,620,236,364,236,1436,1.746441,33.23505,0.71117234,4.1834846
