,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
15696,Musa,38.44389828,-4.018922087,0,16.39999962,13.0,38.0,759.2999878,36.09999847,1.799999952,34.29999924,8.0,27.60000038,26.20000076,7.900000095,481,63,5,49.20000076,179,33,39,174,818,4.44638,220.01718,0.7002172,3.2472734
15697,Musa,39.10274936,-3.269864235,0,16.89999962,14.39999962,39.70000076,789.0,37.70000076,1.399999976,36.29999924,8.100000381,28.5,27.20000076,8.100000381,397,51,6,44.09999847,140,35,41,135,651,0.0809919,281.06558,0.7079354,10.795739
15698,Musa,38.62964248,-4.068169245,0,16.5,13.60000038,38.59999847,771.7000122,36.79999924,1.5,35.29999924,8.0,27.89999962,26.5,7.800000191,458,61,5,48.59999847,169,32,39,165,783,9.281635,11.861195,0.7601952,2.91
15699,Musa,38.96156475,-3.731438878,0,17.10000038,14.10000038,39.0,788.9000244,37.59999847,1.600000024,36.0,8.300000191,28.60000038,27.39999962,8.199999809,389,51,6,44.20000076,136,33,41,133,626,0.14868392,312.81055,0.708938,6.6473045
15700,Musa,39.14620533,-3.125017943,0,17.0,14.30000019,39.59999847,788.7999878,37.59999847,1.5,36.09999847,8.199999809,28.60000038,27.29999924,8.100000381,401,52,6,44.40000153,141,35,40,137,664,0.13478163,323.83682,0.70874846,7.150937
15701,Musa,38.91990462,-3.408747735,0,17.10000038,14.60000038,39.5,796.2000122,38.20000076,1.399999976,36.79999924,8.199999809,28.79999924,27.5,8.100000381,401,52,6,44.29999924,141,35,41,137,670,0.12291843,255.34897,0.7078716,6.837607
15702,Musa,38.83063728,-3.847504371,0,17.0,13.5,38.0,787.0,37.29999924,1.899999976,35.40000153,8.199999809,28.5,27.20000076,8.100000381,404,53,6,45.0,143,33,41,140,667,1.8379269,214.04604,0.70243365,4.132393
15703,Musa,38.87382818,-3.748489062,0,17.20000076,14.0,38.90000153,792.2000122,37.70000076,1.799999952,35.90000153,8.300000191,28.79999924,27.5,8.199999809,395,52,6,44.20000076,139,34,41,135,649,0.56072944,338.2304,0.71343195,8.704249
15704,Musa,38.46819496,-3.852560356,0,17.20000076,13.60000038,38.90000153,765.5,37.29999924,2.299999952,35.0,8.600000381,28.29999924,27.10000038,8.5,433,58,4,49.0,160,31,35,157,666,6.0261188,192.41121,0.6632169,3.3470392
15705,Musa,38.79305281,-3.906929348,0,16.5,13.30000019,37.79999924,781.7999878,36.70000076,1.5,35.20000076,7.900000095,27.89999962,26.70000076,7.699999809,426,56,6,45.29999924,152,34,43,148,752,1.2892141,106.457756,0.69295204,4.4871726
15706,Musa,37.7329746,-3.500769449,0,13.10000038,12.89999962,37.90000153,754.0999756,33.29999924,-0.800000012,34.09999847,5.099999905,24.39999962,23.0,4.800000191,639,86,7,50.20000076,234,42,49,232,1555,9.764479,191.7524,0.6311136,2.4528756
15707,Musa,38.11911202,-2.953292826,0,16.10000038,13.39999962,38.59999847,768.7999878,36.20000076,1.399999976,34.79999924,7.699999809,27.5,26.10000038,7.599999905,428,53,5,46.90000153,150,32,36,148,889,16.81063,285.122,0.8542104,2.2955422
